50802180.46913002,2.7091672745497093e-13
56616259.928226925,2.057940602869789e-13
70316755.47946435,1.510443475720479e-13
78364189.66217496,1.1473647220774055e-13
97327438.61581464,8.421183567285485e-14
114504756.99382766,6.620572143707699e-14
150131072.8908171,5.971994553657483e-14
196841944.72866073,5.77024203055552e-14
258086154.0418066,6.620572143707699e-14
320540088.82605803,9.020360210610181e-14
468369099.9171244,1.7936237390528314e-13
614094622.1409327,3.003391451444553e-13
849985984.6090086,7.596210917658598e-13
2253933904.734784,1.1086031784226932e-11
3874675120.4561124,5.2049661618013515e-11
7031675547.946421,3.1084029570249296e-10
9732743861.581425,7.3395873214911e-10
17662770399.66432,4.235119524940036e-9
27245458300.747818,1.4594160041627776e-8
35722445018.71449,3.003391451444553e-8
68437497025.90829,1.3164458054677594e-7
111444547075.35533,3.3295693091189706e-7
154253594901.88065,5.029126239917882e-7
171907220185.8564,5.57530533426192e-7
202247123245.13516,5.770242030555544e-7
237941715401.5379,5.57530533426192e-7
265173067032.5782,5.029126239917882e-7
295520923520.2876,4.3831975510038456e-7
329341954730.0944,3.820230364994739e-7
347677407476.5763,3.3295693091189706e-7
367033649778.07855,2.709167274549715e-7
387467512045.61127,2.281439493346552e-7
455851648217.28467,1.510443475720479e-7
536304899694.28326,7.339587321491099e-8
630957344480.1891,4.09204403447904e-8
703167554794.6421,3.1084029570249296e-8
827269587413.3639,2.12989507320644e-8
921946844784.9917,1.7936237390528314e-8
1027459485446.1716,1.5104434757204792e-8
1276093078115.08,1.4101123990690828e-8
1766277039966.4392,1.617913220855802e-8
2315825769988.501,2.12989507320644e-8
3383855153428.219,2.617643190219984e-8
4944446101158.8,2.617643190219984e-8
7626985859023.389,2.12989507320644e-8
8973072494285.564,1.6744824380115398e-8
11144454707535.533,1.2719721777050818e-8
13841286895587.443,1.0349643086084837e-8
22539339047347.66,1.1086031784226932e-8
31197345819125.81,1.5632550875412343e-8
50802180469129.914,2.12989507320644e-8
87332616238283.66,3.003391451444553e-8
142213615116532.3,4.09204403447904e-8
196841944728659.12,5.971994553657508e-8
377112204942414.94,6.620572143707712e-8
648283108498103.2,5.0291262399178816e-8
947263030751516.8,3.445985397976321e-8
1176489987020175.8,2.4437664687235423e-8
1628413544013233.2,1.6744824380115398e-8
2379417154015369.5,1.4101123990690828e-8
4090389886093289,2.12989507320644e-8
5976825664072376,2.3612084478634943e-8
7836418966217463,1.8563365529925695e-8
8272695874133639,1.1086031784226932e-8
8272695874133639,6.396908655342092e-9
9219468447849916,3.329569309118977e-9
10274594854461716,1.7330295587336509e-9
11450475699382718,1e-9
12760930781150802,5.971994553657509e-10
13471370006941722,3.003391451444553e-10
15848931924610980,1.7936237390528314e-10
19684194472865910,1.2290010072088978e-10
27245458300747820,1.0349643086084795e-10
37711220494241496,1.0349643086084795e-10
49444461011588000,8.42118356728545e-11
61409462214093270,6.396908655342091e-11
72247617403175150,5.0291262399178817e-11
89730724942855630,4.2351195249400357e-11
117648998702017570,3.445985397976321e-11
154253594901880640,3.0033914514445527e-11
202247123245133500,2.7091672745497092e-11
279936045664314800,2.5292110737030363e-11
409038988609328900,2.8038914352090585e-11
566162599282264640,3.329569309118964e-11
873326162382836600,3.9538020784318996e-11
1276093078115080200,4.859226736697418e-11
1968419447286591200,5.7702420305555445e-11
2724545830074759700,7.091633267391851e-11
3981071705534953000,8.42118356728545e-11
5817091329374275000,8.42118356728545e-11
7224761740317516000,7.596210917658599e-11
9472630307515090000,6.852055871304999e-11
13841286895587445000,5.971994553657508e-11
20224712324513350000,5.2049661618013515e-11
32934195473009443000,4.2351195249400357e-11
43181141386337935000,3.445985397976321e-11
56616259928226920000,2.8038914352090585e-11
74231499801778230000,2.12989507320644e-11
108466123145439560000,1.563255087541228e-11
186461097142693720000,1.2719721777050819e-11
303635776018734600000,1.1473647220774055e-11
494444610115879960000,1.0349643086084795e-11
722476174031751500000,8.715624428380676e-12
1.4611872781107336e+21,8.136689832915934e-12
3.1197345819125807e+21,7.596210917658599e-12
5.661625992822647e+21,6.6205721437077e-12
9.732743861581426e+21,4.859226736697418e-12
1.501310728908159e+22,4.092044034479023e-12
2.193696137571772e+22,3.5664718948914793e-12
3.981071705534953e+22,3.003391451444553e-12
6.843749702590828e+22,2.5292110737030362e-12
1.5425359490188064e+23,2.1298950732064487e-12
3.119734581912581e+23,1.8563365529925696e-12
5.363048996942789e+23,1.5632550875412281e-12
1.1450475699382718e+24,1.3624744228764754e-12
2.4447547247264453e+24,1.1086031784226932e-12
4.6836909991712053e+24,8.421183567285485e-13
1.0556729942333204e+25,5.770242030555544e-13
1.9158122292596227e+25,4.0920440344790233e-13
2.9552092352028514e+25,2.901927560654381e-13
4.318114138633794e+25,2.057940602869789e-13
5.9768256640723275e+25,1.4101123990690828e-13
8.272695874133639e+25,1.1473647220774055e-13
1.2760930781150696e+26,7.861807180438715e-14
