2695609227.1594315,1.6102620275609557e-26
4315553414.680651,1.487352107293524e-26
7389467420.098555,1.487352107293524e-26
9040748324.484241,1.0826367338740651e-26
10341857280.760427,1.0000000000000082e-26
12652891415.257498,1.0826367338740651e-26
24783382741.082912,1.7433288222000087e-26
37097365223.58487,2.2122162910704685e-26
45387295649.438255,2.3950266199875104e-26
