40417344.11890357,2.306696599464839e-13
133085789.24596033,1.873958145980183e-14
400403753.9967483,3.3102837368995656e-15
601640757.7798551,4.195147401810283e-16
601640757.7798551,6.146686508303153e-20
8931504637.02199,1.470854221251659e-19
194544869794.3673,2.734670661542386e-19
194544869794.3673,1.3611038544451536e-15
1139136396376.3308,3.9634437140862665e-17
5020131242917.621,8.751201040288565e-18
22129072674439.402,1.2079836644906055e-18
97492773113828.22,4.677975034457537e-19
383924311431387.4,1.5513896438447903e-19
1893856681966168.8,1.5067682149007147e-20
6374288103035026,3.3576965685013523e-21
18766025178107412,1.435959043816507e-22
72284045114896720,2.4775651644787222e-23
318560891502538200,5.2242012465932304e-24
1403637623068306700,1.6070003428795149e-24
6185018597218612000,4.466956288843178e-25
27261295270006346000,7.413200000033667e-26
120177278285132430000,9.078178513258627e-27
529679186090362600000,1.6069151587562234e-27
2.3346890754854468e+21,2.5467528951207317e-28
1.0289796704426646e+22,4.764103872652939e-29
4.535031115044833e+22,9.077697295764556e-30
1.9986889634834993e+23,1.7946108712466916e-30
8.80883937657883e+23,3.419517014811461e-31
3.882518207797285e+24,5.942359701251596e-32
1.7113389886135667e+25,9.161207197789358e-33
6.5921712379209305e+25,1.4356799658966566e-33
1.855791880465996e+26,2.0737682668197417e-34
1.0885219958841343e+27,5.487499564670607e-35
3.6740507279648086e+27,1.4520740795421805e-35
2.1544559070053997e+28,6.325905421028019e-36
1.7619435118300223e+29,3.751267437852596e-37
4.766333675995926e+29,1.6342253714989133e-37
2.5535640302832616e+31,2.5643751264949098e-39
8.616665107265795e+31,1.1171602566831947e-39
2.0885246963833868e+32,1.287845227252147e-40
7.875924126313353e+32,1.753012787899313e-41
2.968994976050942e+33,4.6387328152204076e-42
1.2499104797750522e+34,1.4493952991728933e-42
